
 NS = 8   NO. FOURIER MODES = 288   FTOLV = 1.000e-11   NITER = 4000

 ITER |    FSQR     FSQZ     FSQL    |    fsqr     fsqz      fsql   |   DELT   |  RAX(v=0) |    W_MHD   |   <BETA>   |  <M>  |  DELBSQ
  250 | 2.07e-06  1.27e-06  1.57e-08 | 3.22e-12  4.44e-12  5.21e-11 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.534 | 6.383e-04
  255 | 2.03e-06  1.25e-06  1.50e-08 | 3.06e-12  4.48e-12  4.78e-11 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.534 | 6.365e-04
  260 | 1.99e-06  1.24e-06  1.43e-08 | 2.85e-12  4.33e-12  4.40e-11 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.534 | 6.348e-04
  265 | 1.96e-06  1.22e-06  1.36e-08 | 2.68e-12  4.11e-12  4.06e-11 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.533 | 6.332e-04
  270 | 1.92e-06  1.20e-06  1.29e-08 | 2.56e-12  3.51e-12  3.74e-11 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.533 | 6.317e-04
  275 | 1.89e-06  1.19e-06  1.23e-08 | 2.39e-12  3.06e-12  3.46e-11 | 2.00e-01 | 6.010e+00 | 7.0442e+01 | 3.9964e-02 | 1.533 | 6.301e-04
  280 | 1.87e-06  1.17e-06  1.18e-08 | 2.29e-12  2.52e-12  3.20e-11 | 2.00e-01 | 6.010e+00 | 7.0442e+01 | 3.9964e-02 | 1.532 | 6.283e-04
  285 | 1.84e-06  1.16e-06  1.12e-08 | 2.16e-12  1.98e-12  2.97e-11 | 2.00e-01 | 6.010e+00 | 7.0442e+01 | 3.9964e-02 | 1.532 | 6.264e-04
  290 | 1.82e-06  1.14e-06  1.06e-08 | 2.07e-12  1.71e-12  2.75e-11 | 2.00e-01 | 6.010e+00 | 7.0442e+01 | 3.9964e-02 | 1.532 | 6.246e-04
  295 | 1.80e-06  1.13e-06  1.01e-08 | 2.01e-12  1.66e-12  2.55e-11 | 2.00e-01 | 6.010e+00 | 7.0442e+01 | 3.9964e-02 | 1.531 | 6.227e-04
  300 | 1.78e-06  1.12e-06  9.66e-09 | 1.96e-12  1.65e-12  2.37e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9964e-02 | 1.531 | 6.210e-04
  305 | 1.75e-06  1.10e-06  9.20e-09 | 1.92e-12  1.74e-12  2.21e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9964e-02 | 1.531 | 6.193e-04
  310 | 1.73e-06  1.09e-06  8.76e-09 | 1.89e-12  1.88e-12  2.07e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9964e-02 | 1.531 | 6.179e-04
  315 | 1.72e-06  1.08e-06  8.33e-09 | 1.82e-12  1.90e-12  1.93e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9964e-02 | 1.530 | 6.164e-04
  320 | 1.70e-06  1.06e-06  7.93e-09 | 1.78e-12  1.85e-12  1.80e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9964e-02 | 1.530 | 6.149e-04
  325 | 1.68e-06  1.05e-06  7.56e-09 | 1.71e-12  1.80e-12  1.68e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9964e-02 | 1.530 | 6.136e-04
  330 | 1.66e-06  1.03e-06  7.22e-09 | 1.65e-12  1.57e-12  1.57e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9964e-02 | 1.529 | 6.125e-04
  335 | 1.64e-06  1.02e-06  6.87e-09 | 1.60e-12  1.38e-12  1.47e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9965e-02 | 1.529 | 6.116e-04
  340 | 1.63e-06  1.01e-06  6.53e-09 | 1.52e-12  1.26e-12  1.38e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9965e-02 | 1.529 | 6.110e-04
  345 | 1.61e-06  9.57e-07  6.22e-09 | 1.47e-12  1.03e-12  1.30e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9965e-02 | 1.529 | 6.106e-04
  350 | 1.59e-06  9.43e-07  5.92e-09 | 1.39e-12  1.01e-12  1.22e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9965e-02 | 1.528 | 6.105e-04
  355 | 1.58e-06  9.30e-07  5.64e-09 | 1.33e-12  9.97e-13  1.14e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9965e-02 | 1.528 | 6.105e-04
  360 | 1.56e-06  9.19e-07  5.38e-09 | 1.31e-12  9.83e-13  1.08e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9965e-02 | 1.528 | 6.105e-04
  365 | 1.54e-06  9.08e-07  5.14e-09 | 1.27e-12  1.05e-12  1.02e-11 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9965e-02 | 1.528 | 6.106e-04
  370 | 1.53e-06  8.97e-07  4.91e-09 | 1.23e-12  1.13e-12  9.58e-12 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9965e-02 | 1.528 | 6.109e-04
  375 | 1.51e-06  8.85e-07  4.68e-09 | 1.20e-12  1.13e-12  8.93e-12 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9965e-02 | 1.527 | 6.112e-04
  380 | 1.50e-06  8.73e-07  4.47e-09 | 1.12e-12  1.15e-12  8.41e-12 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9965e-02 | 1.527 | 6.117e-04
  385 | 1.48e-06  8.62e-07  4.26e-09 | 1.08e-12  1.03e-12  8.03e-12 | 2.00e-01 | 6.011e+00 | 7.0441e+01 | 3.9965e-02 | 1.527 | 6.123e-04
  390 | 1.47e-06  8.52e-07  4.07e-09 | 1.05e-12  8.91e-13  7.65e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.527 | 6.133e-04
  395 | 1.45e-06  8.41e-07  3.90e-09 | 1.01e-12  8.03e-13  7.17e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.526 | 6.144e-04
  400 | 1.44e-06  8.29e-07  3.73e-09 | 9.88e-13  7.00e-13  6.69e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.526 | 6.156e-04
  405 | 1.43e-06  8.19e-07  3.56e-09 | 9.39e-13  6.68e-13  6.30e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.526 | 6.171e-04
  410 | 1.42e-06  8.08e-07  3.41e-09 | 9.16e-13  6.21e-13  5.97e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.526 | 6.187e-04
  415 | 1.40e-06  7.98e-07  3.27e-09 | 8.98e-13  5.83e-13  5.64e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.526 | 6.203e-04
  420 | 1.39e-06  7.87e-07  3.13e-09 | 8.73e-13  5.83e-13  5.31e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.526 | 6.220e-04
  425 | 1.38e-06  7.76e-07  3.00e-09 | 8.49e-13  5.77e-13  5.00e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.525 | 6.238e-04
  430 | 1.37e-06  7.66e-07  2.88e-09 | 8.18e-13  5.66e-13  4.73e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.525 | 6.257e-04
  435 | 1.36e-06  7.56e-07  2.75e-09 | 7.72e-13  5.81e-13  4.47e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.525 | 6.279e-04
  440 | 1.35e-06  7.46e-07  2.64e-09 | 7.54e-13  5.38e-13  4.20e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.525 | 6.300e-04
  445 | 1.34e-06  7.36e-07  2.53e-09 | 7.12e-13  5.10e-13  3.97e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.525 | 6.320e-04
  450 | 1.33e-06  7.26e-07  2.44e-09 | 6.94e-13  4.46e-13  3.78e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.525 | 6.339e-04
  455 | 1.32e-06  7.16e-07  2.34e-09 | 6.64e-13  4.07e-13  3.61e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.524 | 6.359e-04
  460 | 1.31e-06  7.06e-07  2.24e-09 | 6.21e-13  3.91e-13  3.42e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.524 | 6.380e-04
  465 | 1.30e-06  6.96e-07  2.15e-09 | 6.01e-13  3.63e-13  3.21e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.524 | 6.402e-04
  470 | 1.29e-06  6.87e-07  2.07e-09 | 5.70e-13  3.59e-13  3.02e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.524 | 6.425e-04
  475 | 1.28e-06  6.77e-07  1.99e-09 | 5.44e-13  3.62e-13  2.87e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.524 | 6.448e-04
  480 | 1.27e-06  6.67e-07  1.91e-09 | 5.30e-13  3.56e-13  2.73e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.524 | 6.471e-04
  485 | 1.26e-06  6.58e-07  1.84e-09 | 5.00e-13  3.70e-13  2.59e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.524 | 6.492e-04
  490 | 1.25e-06  6.48e-07  1.76e-09 | 4.79e-13  3.74e-13  2.47e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.524 | 6.514e-04
  495 | 1.24e-06  6.40e-07  1.69e-09 | 4.64e-13  3.59e-13  2.35e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.524 | 6.534e-04
  500 | 1.23e-06  6.31e-07  1.63e-09 | 4.40e-13  3.56e-13  2.24e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.523 | 6.554e-04
  505 | 1.22e-06  6.22e-07  1.56e-09 | 4.37e-13  3.16e-13  2.14e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.523 | 6.572e-04
  510 | 1.21e-06  6.13e-07  1.51e-09 | 4.17e-13  2.95e-13  2.03e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9966e-02 | 1.523 | 6.590e-04
  515 | 1.20e-06  6.04e-07  1.45e-09 | 4.04e-13  2.65e-13  1.92e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9967e-02 | 1.523 | 6.608e-04
  520 | 1.20e-06  5.95e-07  1.40e-09 | 3.89e-13  2.48e-13  1.82e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9967e-02 | 1.523 | 6.625e-04
  525 | 1.19e-06  5.87e-07  1.34e-09 | 3.77e-13  2.31e-13  1.74e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9967e-02 | 1.523 | 6.641e-04
  530 | 1.18e-06  5.78e-07  1.29e-09 | 3.68e-13  2.15e-13  1.66e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9967e-02 | 1.523 | 6.657e-04
  535 | 1.17e-06  5.70e-07  1.24e-09 | 3.58e-13  2.13e-13  1.59e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9967e-02 | 1.523 | 6.671e-04
  540 | 1.16e-06  5.62e-07  1.20e-09 | 3.49e-13  2.08e-13  1.54e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9967e-02 | 1.523 | 6.683e-04
  545 | 1.15e-06  5.54e-07  1.15e-09 | 3.37e-13  2.08e-13  1.48e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9967e-02 | 1.523 | 6.695e-04
  550 | 1.14e-06  5.47e-07  1.11e-09 | 3.22e-13  2.15e-13  1.42e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9967e-02 | 1.523 | 6.705e-04
  555 | 1.14e-06  5.39e-07  1.07e-09 | 3.15e-13  2.01e-13  1.35e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9967e-02 | 1.522 | 6.714e-04
  560 | 1.13e-06  5.31e-07  1.03e-09 | 3.06e-13  1.92e-13  1.29e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9967e-02 | 1.522 | 6.721e-04
  565 | 1.12e-06  5.24e-07  9.96e-10 | 2.93e-13  1.85e-13  1.24e-12 | 2.00e-01 | 6.011e+00 | 7.0440e+01 | 3.9967e-02 | 1.522 | 6.728e-04
  570 | 1.11e-06  5.16e-07  9.60e-10 | 2.86e-13  1.66e-13  1.20e-12 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.522 | 6.734e-04
  575 | 1.11e-06  5.08e-07  9.26e-10 | 2.67e-13  1.68e-13  1.17e-12 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.522 | 6.740e-04
  580 | 1.10e-06  5.01e-07  8.94e-10 | 2.59e-13  1.56e-13  1.13e-12 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.522 | 6.745e-04
  585 | 1.09e-06  4.94e-07  8.64e-10 | 2.48e-13  1.53e-13  1.10e-12 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.522 | 6.748e-04
  590 | 1.08e-06  4.87e-07  8.35e-10 | 2.38e-13  1.55e-13  1.08e-12 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.522 | 6.752e-04
  595 | 1.08e-06  4.80e-07  8.06e-10 | 2.31e-13  1.55e-13  1.05e-12 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.522 | 6.753e-04
  600 | 1.07e-06  4.73e-07  7.77e-10 | 2.21e-13  1.57e-13  1.02e-12 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.522 | 6.756e-04
  605 | 1.06e-06  4.66e-07  7.50e-10 | 2.10e-13  1.68e-13  9.90e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.522 | 6.757e-04
  610 | 1.06e-06  4.59e-07  7.25e-10 | 2.06e-13  1.59e-13  9.65e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.522 | 6.758e-04
  615 | 1.05e-06  4.52e-07  7.02e-10 | 1.99e-13  1.53e-13  9.45e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.522 | 6.758e-04
  620 | 1.04e-06  4.45e-07  6.80e-10 | 1.93e-13  1.46e-13  9.26e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.522 | 6.759e-04
  625 | 1.03e-06  4.38e-07  6.58e-10 | 1.89e-13  1.32e-13  9.10e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.760e-04
  630 | 1.03e-06  4.32e-07  6.37e-10 | 1.80e-13  1.28e-13  8.96e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.761e-04
  635 | 1.02e-06  4.25e-07  6.16e-10 | 1.77e-13  1.16e-13  8.81e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.761e-04
  640 | 1.01e-06  4.18e-07  5.96e-10 | 1.72e-13  1.08e-13  8.65e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.761e-04
  645 | 1.01e-06  4.12e-07  5.79e-10 | 1.69e-13  1.01e-13  8.47e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.761e-04
  650 | 9.99e-07  4.05e-07  5.62e-10 | 1.66e-13  9.76e-14  8.29e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.761e-04
  655 | 9.92e-07  3.99e-07  5.46e-10 | 1.62e-13  9.60e-14  8.14e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.759e-04
  660 | 9.84e-07  3.93e-07  5.31e-10 | 1.56e-13  9.80e-14  8.02e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.759e-04
  665 | 9.77e-07  3.86e-07  5.16e-10 | 1.55e-13  9.31e-14  7.95e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.759e-04
  670 | 9.71e-07  3.80e-07  5.02e-10 | 1.49e-13  9.29e-14  7.88e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.757e-04
  675 | 9.64e-07  3.74e-07  4.89e-10 | 1.47e-13  8.52e-14  7.79e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.755e-04
  680 | 9.57e-07  3.68e-07  4.76e-10 | 1.42e-13  8.31e-14  7.68e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.753e-04
  685 | 9.50e-07  3.62e-07  4.63e-10 | 1.36e-13  8.09e-14  7.57e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.751e-04
  690 | 9.44e-07  3.56e-07  4.52e-10 | 1.32e-13  7.62e-14  7.49e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.749e-04
  695 | 9.37e-07  3.50e-07  4.41e-10 | 1.25e-13  7.78e-14  7.41e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.746e-04
  700 | 9.31e-07  3.45e-07  4.31e-10 | 1.23e-13  7.38e-14  7.34e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.744e-04
  705 | 9.24e-07  3.39e-07  4.21e-10 | 1.20e-13  7.37e-14  7.27e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.742e-04
  710 | 9.17e-07  3.34e-07  4.11e-10 | 1.14e-13  7.78e-14  7.22e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.521 | 6.739e-04
  715 | 9.11e-07  3.28e-07  4.02e-10 | 1.11e-13  7.94e-14  7.18e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.737e-04
  720 | 9.04e-07  3.23e-07  3.93e-10 | 1.08e-13  8.15e-14  7.14e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.735e-04
  725 | 8.97e-07  3.18e-07  3.84e-10 | 1.05e-13  8.13e-14  7.08e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.733e-04
  730 | 8.91e-07  3.13e-07  3.76e-10 | 1.05e-13  7.53e-14  6.99e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.732e-04
  735 | 8.84e-07  3.08e-07  3.68e-10 | 1.01e-13  7.59e-14  6.89e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.731e-04
  740 | 8.78e-07  3.03e-07  3.60e-10 | 1.00e-13  6.87e-14  6.80e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.731e-04
  745 | 8.71e-07  2.98e-07  3.52e-10 | 9.74e-14  6.63e-14  6.73e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.729e-04
  750 | 8.64e-07  2.93e-07  3.45e-10 | 9.62e-14  6.18e-14  6.67e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.729e-04
  755 | 8.58e-07  2.88e-07  3.37e-10 | 9.64e-14  5.60e-14  6.61e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.727e-04
  760 | 8.51e-07  2.84e-07  3.31e-10 | 9.51e-14  5.44e-14  6.56e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.726e-04
  765 | 8.45e-07  2.79e-07  3.24e-10 | 9.51e-14  5.05e-14  6.49e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.725e-04
  770 | 8.39e-07  2.75e-07  3.17e-10 | 9.30e-14  5.20e-14  6.41e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.724e-04
  775 | 8.32e-07  2.70e-07  3.11e-10 | 9.17e-14  5.25e-14  6.32e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.723e-04
  780 | 8.26e-07  2.66e-07  3.04e-10 | 9.17e-14  5.01e-14  6.24e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.723e-04
  785 | 8.19e-07  2.62e-07  2.98e-10 | 9.00e-14  5.00e-14  6.16e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.722e-04
  790 | 8.13e-07  2.57e-07  2.92e-10 | 8.86e-14  4.82e-14  6.08e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.721e-04
  795 | 8.07e-07  2.53e-07  2.87e-10 | 8.71e-14  4.56e-14  6.01e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.719e-04
  800 | 8.01e-07  2.49e-07  2.81e-10 | 8.32e-14  4.81e-14  5.96e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.717e-04
  805 | 7.95e-07  2.45e-07  2.75e-10 | 8.28e-14  4.46e-14  5.91e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.715e-04
  810 | 7.89e-07  2.41e-07  2.70e-10 | 8.01e-14  4.58e-14  5.85e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.713e-04
  815 | 7.83e-07  2.37e-07  2.64e-10 | 7.89e-14  4.58e-14  5.78e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.711e-04
  820 | 7.77e-07  2.33e-07  2.59e-10 | 7.77e-14  4.63e-14  5.69e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.520 | 6.708e-04
  825 | 7.71e-07  2.29e-07  2.54e-10 | 7.49e-14  4.93e-14  5.61e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.519 | 6.705e-04
  830 | 7.65e-07  2.25e-07  2.49e-10 | 7.34e-14  5.11e-14  5.54e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.519 | 6.703e-04
  835 | 7.59e-07  2.21e-07  2.44e-10 | 7.27e-14  5.11e-14  5.49e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.519 | 6.701e-04
  840 | 7.53e-07  2.18e-07  2.39e-10 | 7.14e-14  5.14e-14  5.43e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.519 | 6.698e-04
  845 | 7.47e-07  2.14e-07  2.35e-10 | 7.09e-14  5.01e-14  5.38e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.519 | 6.696e-04
  850 | 7.41e-07  2.11e-07  2.30e-10 | 7.07e-14  4.72e-14  5.32e-13 | 2.00e-01 | 6.011e+00 | 7.0439e+01 | 3.9967e-02 | 1.519 | 6.694e-04
  855 | 7.35e-07  2.07e-07  2.26e-10 | 6.87e-14  4.68e-14  5.25e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.692e-04
  860 | 7.29e-07  2.04e-07  2.21e-10 | 6.89e-14  4.34e-14  5.18e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.689e-04
  865 | 7.23e-07  2.01e-07  2.17e-10 | 6.86e-14  4.11e-14  5.11e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.687e-04
  870 | 7.18e-07  1.97e-07  2.13e-10 | 6.88e-14  3.87e-14  5.04e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.685e-04
  875 | 7.12e-07  1.94e-07  2.09e-10 | 6.86e-14  3.76e-14  4.97e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.684e-04
  880 | 7.06e-07  1.91e-07  2.05e-10 | 6.84e-14  3.68e-14  4.91e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.682e-04
  885 | 7.00e-07  1.88e-07  2.02e-10 | 6.72e-14  3.75e-14  4.84e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.680e-04
  890 | 6.95e-07  1.85e-07  1.98e-10 | 6.73e-14  3.65e-14  4.78e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.678e-04
  895 | 6.89e-07  1.82e-07  1.94e-10 | 6.64e-14  3.66e-14  4.71e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.675e-04
  900 | 6.83e-07  1.79e-07  1.91e-10 | 6.64e-14  3.58e-14  4.65e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.672e-04
  905 | 6.78e-07  1.77e-07  1.87e-10 | 6.52e-14  3.55e-14  4.57e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.669e-04
  910 | 6.72e-07  1.74e-07  1.84e-10 | 6.38e-14  3.53e-14  4.50e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.666e-04
  915 | 6.66e-07  1.71e-07  1.81e-10 | 6.28e-14  3.47e-14  4.42e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.663e-04
  920 | 6.61e-07  1.69e-07  1.78e-10 | 6.11e-14  3.52e-14  4.36e-13 | 2.00e-01 | 6.011e+00 | 7.0438e+01 | 3.9967e-02 | 1.519 | 6.659e-04
